,date_oil,area_unique,oil_price,oil_unique
3263,2022-12-10,a-9,1616.74,o-01
3264,2022-12-11,a-9,1612.19,o-01
3265,2022-12-12,a-9,1605.22,o-01
3266,2022-12-13,a-9,1596.15,o-01
3267,2022-12-14,a-9,1587.84,o-01
3268,2022-12-15,a-9,1581.7,o-01
3269,2022-12-16,a-9,1574.69,o-01
3270,2022-12-17,a-9,1568.84,o-01
3271,2022-12-18,a-9,1565.67,o-01
3272,2022-12-19,a-9,1561.82,o-01
3273,2022-12-20,a-9,1558.85,o-01
3274,2022-12-21,a-9,1555.95,o-01
3275,2022-12-22,a-9,1554.01,o-01
3276,2022-12-23,a-9,1551.81,o-01
3277,2022-12-24,a-9,1549.99,o-01
3278,2022-12-25,a-9,1549.15,o-01
3279,2022-12-26,a-9,1547.13,o-01
3280,2022-12-27,a-9,1545.21,o-01
3281,2022-12-28,a-9,1544.26,o-01
3282,2022-12-29,a-9,1543.71,o-01
3283,2022-12-30,a-9,1542.74,o-01
3284,2022-12-31,a-9,1544.49,o-01
3285,2022-01-01,a-10,1636.25,o-01
3286,2022-01-02,a-10,1635.25,o-01
3287,2022-01-03,a-10,1634.98,o-01
3288,2022-01-04,a-10,1634.01,o-01
3289,2022-01-05,a-10,1633.64,o-01
3290,2022-01-06,a-10,1632.88,o-01
3291,2022-01-07,a-10,1632.22,o-01
3292,2022-01-08,a-10,1632.37,o-01
3293,2022-01-09,a-10,1632.51,o-01
3294,2022-01-10,a-10,1632.82,o-01
3295,2022-01-11,a-10,1631.93,o-01
3296,2022-01-12,a-10,1632.26,o-01
3297,2022-01-13,a-10,1632.62,o-01
3298,2022-01-14,a-10,1634.24,o-01
3299,2022-01-15,a-10,1635.32,o-01
3300,2022-01-16,a-10,1636.11,o-01
3301,2022-01-17,a-10,1637.51,o-01
3302,2022-01-18,a-10,1639.66,o-01
3303,2022-01-19,a-10,1642.29,o-01
3304,2022-01-20,a-10,1644.63,o-01
3305,2022-01-21,a-10,1647.81,o-01
3306,2022-01-22,a-10,1650.48,o-01
3307,2022-01-23,a-10,1651.9,o-01
3308,2022-01-24,a-10,1654.38,o-01
3309,2022-01-25,a-10,1656.81,o-01
3310,2022-01-26,a-10,1660.27,o-01
3311,2022-01-27,a-10,1663.42,o-01
3312,2022-01-28,a-10,1667.04,o-01
3313,2022-01-29,a-10,1669.84,o-01
3314,2022-01-30,a-10,1672.11,o-01
3315,2022-01-31,a-10,1673.23,o-01
3316,2022-02-01,a-10,1675.12,o-01
3317,2022-02-02,a-10,1676.07,o-01
3318,2022-02-03,a-10,1678.43,o-01
3319,2022-02-04,a-10,1681.14,o-01
3320,2022-02-05,a-10,1685.54,o-01
3321,2022-02-06,a-10,1687.62,o-01
3322,2022-02-07,a-10,1691.0,o-01
3323,2022-02-08,a-10,1696.97,o-01
3324,2022-02-09,a-10,1701.86,o-01
3325,2022-02-10,a-10,1706.0,o-01
3326,2022-02-11,a-10,1709.31,o-01
3327,2022-02-12,a-10,1712.86,o-01
3328,2022-02-13,a-10,1715.21,o-01
3329,2022-02-14,a-10,1719.28,o-01
3330,2022-02-15,a-10,1724.34,o-01
3331,2022-02-16,a-10,1728.07,o-01
3332,2022-02-17,a-10,1731.27,o-01
3333,2022-02-18,a-10,1734.15,o-01
3334,2022-02-19,a-10,1737.21,o-01
3335,2022-02-20,a-10,1738.86,o-01
3336,2022-02-21,a-10,1741.68,o-01
3337,2022-02-22,a-10,1744.78,o-01
3338,2022-02-23,a-10,1748.45,o-01
3339,2022-02-24,a-10,1751.87,o-01
3340,2022-02-25,a-10,1757.02,o-01
3341,2022-02-26,a-10,1759.88,o-01
3342,2022-02-27,a-10,1762.09,o-01
3343,2022-02-28,a-10,1764.61,o-01
3344,2022-03-01,a-10,1769.26,o-01
3345,2022-03-02,a-10,1772.92,o-01
3346,2022-03-03,a-10,1779.41,o-01
3347,2022-03-04,a-10,1790.76,o-01
3348,2022-03-05,a-10,1804.96,o-01
3349,2022-03-06,a-10,1814.69,o-01
3350,2022-03-07,a-10,1831.03,o-01
3351,2022-03-08,a-10,1857.79,o-01
3352,2022-03-09,a-10,1885.27,o-01
3353,2022-03-10,a-10,1910.41,o-01
3354,2022-03-11,a-10,1935.33,o-01
3355,2022-03-12,a-10,1959.85,o-01
3356,2022-03-13,a-10,1969.39,o-01
3357,2022-03-14,a-10,1984.06,o-01
3358,2022-03-15,a-10,1997.65,o-01
3359,2022-03-16,a-10,2001.72,o-01
3360,2022-03-17,a-10,2003.13,o-01
3361,2022-03-18,a-10,2002.28,o-01
3362,2022-03-19,a-10,2002.81,o-01
3363,2022-03-20,a-10,2002.74,o-01
3364,2022-03-21,a-10,2003.44,o-01
3365,2022-03-22,a-10,2003.23,o-01
3366,2022-03-23,a-10,2003.76,o-01
3367,2022-03-24,a-10,2003.82,o-01
3368,2022-03-25,a-10,2004.42,o-01
3369,2022-03-26,a-10,2004.56,o-01
3370,2022-03-27,a-10,2004.9,o-01
3371,2022-03-28,a-10,2005.17,o-01
3372,2022-03-29,a-10,2005.01,o-01
3373,2022-03-30,a-10,2004.39,o-01
3374,2022-03-31,a-10,2003.46,o-01
3375,2022-04-01,a-10,2002.27,o-01
3376,2022-04-02,a-10,2001.1,o-01
3377,2022-04-03,a-10,2000.71,o-01
3378,2022-04-04,a-10,1999.91,o-01
3379,2022-04-05,a-10,1998.37,o-01
3380,2022-04-06,a-10,1997.56,o-01
3381,2022-04-07,a-10,1995.72,o-01
3382,2022-04-08,a-10,1994.3,o-01
3383,2022-04-09,a-10,1992.69,o-01
3384,2022-04-10,a-10,1991.53,o-01
3385,2022-04-11,a-10,1989.71,o-01
3386,2022-04-12,a-10,1986.94,o-01
3387,2022-04-13,a-10,1984.8,o-01
3388,2022-04-14,a-10,1983.21,o-01
3389,2022-04-15,a-10,1981.08,o-01
3390,2022-04-16,a-10,1980.43,o-01
3391,2022-04-17,a-10,1979.32,o-01
3392,2022-04-18,a-10,1978.6,o-01
3393,2022-04-19,a-10,1977.83,o-01
3394,2022-04-20,a-10,1976.9,o-01
3395,2022-04-21,a-10,1976.01,o-01
3396,2022-04-22,a-10,1975.39,o-01
3397,2022-04-23,a-10,1975.09,o-01
3398,2022-04-24,a-10,1975.13,o-01
3399,2022-04-25,a-10,1974.52,o-01
3400,2022-04-26,a-10,1975.33,o-01
3401,2022-04-27,a-10,1975.71,o-01
3402,2022-04-28,a-10,1976.64,o-01
3403,2022-04-29,a-10,1978.29,o-01
3404,2022-04-30,a-10,1981.17,o-01
3405,2022-05-01,a-10,1964.74,o-01
3406,2022-05-02,a-10,1958.91,o-01
3407,2022-05-03,a-10,1953.24,o-01
3408,2022-05-04,a-10,1949.07,o-01
3409,2022-05-05,a-10,1945.83,o-01
3410,2022-05-06,a-10,1944.99,o-01
3411,2022-05-07,a-10,1945.95,o-01
3412,2022-05-08,a-10,1948.47,o-01
3413,2022-05-09,a-10,1952.37,o-01
3414,2022-05-10,a-10,1956.23,o-01
3415,2022-05-11,a-10,1958.52,o-01
3416,2022-05-12,a-10,1959.53,o-01
3417,2022-05-13,a-10,1961.52,o-01
3418,2022-05-14,a-10,1963.95,o-01
3419,2022-05-15,a-10,1965.37,o-01
3420,2022-05-16,a-10,1967.04,o-01
3421,2022-05-17,a-10,1970.0,o-01
3422,2022-05-18,a-10,1973.71,o-01
3423,2022-05-19,a-10,1978.07,o-01
3424,2022-05-20,a-10,1983.25,o-01
3425,2022-05-21,a-10,1987.34,o-01
3426,2022-05-22,a-10,1990.14,o-01
3427,2022-05-23,a-10,1994.24,o-01
3428,2022-05-24,a-10,1999.56,o-01
3429,2022-05-25,a-10,2004.51,o-01
3430,2022-05-26,a-10,2007.39,o-01
3431,2022-05-27,a-10,2009.72,o-01
3432,2022-05-28,a-10,2012.0,o-01
3433,2022-05-29,a-10,2012.92,o-01
3434,2022-05-30,a-10,2013.82,o-01
3435,2022-05-31,a-10,2015.97,o-01
3436,2022-06-01,a-10,2018.0,o-01
3437,2022-06-02,a-10,2020.21,o-01
3438,2022-06-03,a-10,2022.57,o-01
3439,2022-06-04,a-10,2027.61,o-01
3440,2022-06-05,a-10,2031.06,o-01
3441,2022-06-06,a-10,2033.42,o-01
3442,2022-06-07,a-10,2037.47,o-01
3443,2022-06-08,a-10,2044.38,o-01
3444,2022-06-09,a-10,2051.87,o-01
3445,2022-06-10,a-10,2059.14,o-01
3446,2022-06-11,a-10,2067.25,o-01
3447,2022-06-12,a-10,2071.23,o-01
3448,2022-06-13,a-10,2077.13,o-01
3449,2022-06-14,a-10,2086.36,o-01
3450,2022-06-15,a-10,2092.05,o-01
3451,2022-06-16,a-10,2097.65,o-01
3452,2022-06-17,a-10,2104.62,o-01
3453,2022-06-18,a-10,2111.14,o-01
3454,2022-06-19,a-10,2114.36,o-01
3455,2022-06-20,a-10,2118.41,o-01
3456,2022-06-21,a-10,2123.87,o-01
3457,2022-06-22,a-10,2127.44,o-01
3458,2022-06-23,a-10,2130.86,o-01
3459,2022-06-24,a-10,2132.86,o-01
3460,2022-06-25,a-10,2135.33,o-01
3461,2022-06-26,a-10,2137.43,o-01
3462,2022-06-27,a-10,2139.92,o-01
3463,2022-06-28,a-10,2143.49,o-01
3464,2022-06-29,a-10,2146.26,o-01
3465,2022-06-30,a-10,2149.03,o-01
3466,2022-07-01,a-10,2135.74,o-01
3467,2022-07-02,a-10,2133.38,o-01
3468,2022-07-03,a-10,2132.84,o-01
3469,2022-07-04,a-10,2130.47,o-01
3470,2022-07-05,a-10,2128.31,o-01
3471,2022-07-06,a-10,2123.92,o-01
3472,2022-07-07,a-10,2119.09,o-01
3473,2022-07-08,a-10,2111.07,o-01
3474,2022-07-09,a-10,2105.68,o-01
3475,2022-07-10,a-10,2103.1,o-01
3476,2022-07-11,a-10,2097.9,o-01
3477,2022-07-12,a-10,2090.89,o-01
3478,2022-07-13,a-10,2081.74,o-01
3479,2022-07-14,a-10,2071.5,o-01
3480,2022-07-15,a-10,2059.18,o-01
3481,2022-07-16,a-10,2048.11,o-01
3482,2022-07-17,a-10,2043.12,o-01
3483,2022-07-18,a-10,2035.23,o-01
3484,2022-07-19,a-10,2023.53,o-01
3485,2022-07-20,a-10,2012.82,o-01
3486,2022-07-21,a-10,2002.31,o-01
3487,2022-07-22,a-10,1989.03,o-01
3488,2022-07-23,a-10,1977.06,o-01
3489,2022-07-24,a-10,1972.41,o-01
3490,2022-07-25,a-10,1962.08,o-01
3491,2022-07-26,a-10,1950.53,o-01
3492,2022-07-27,a-10,1941.19,o-01
3493,2022-07-28,a-10,1929.63,o-01
3494,2022-07-29,a-10,1918.8,o-01
3495,2022-07-30,a-10,1912.84,o-01
3496,2022-07-31,a-10,1908.69,o-01
3497,2022-08-01,a-10,1899.33,o-01
3498,2022-08-02,a-10,1889.09,o-01
3499,2022-08-03,a-10,1882.0,o-01
3500,2022-08-04,a-10,1875.18,o-01
3501,2022-08-05,a-10,1868.15,o-01
3502,2022-08-06,a-10,1860.39,o-01
3503,2022-08-07,a-10,1856.24,o-01
3504,2022-08-08,a-10,1848.47,o-01
3505,2022-08-09,a-10,1841.43,o-01
3506,2022-08-10,a-10,1834.21,o-01
3507,2022-08-11,a-10,1826.45,o-01
3508,2022-08-12,a-10,1817.97,o-01
3509,2022-08-13,a-10,1808.7,o-01
3510,2022-08-14,a-10,1804.67,o-01
3511,2022-08-15,a-10,1798.36,o-01
3512,2022-08-16,a-10,1791.22,o-01
3513,2022-08-17,a-10,1781.0,o-01
3514,2022-08-18,a-10,1773.48,o-01
3515,2022-08-19,a-10,1765.81,o-01
3516,2022-08-20,a-10,1762.34,o-01
3517,2022-08-21,a-10,1759.93,o-01
3518,2022-08-22,a-10,1755.17,o-01
3519,2022-08-23,a-10,1752.11,o-01
3520,2022-08-24,a-10,1750.45,o-01
3521,2022-08-25,a-10,1748.55,o-01
3522,2022-08-26,a-10,1748.49,o-01
3523,2022-08-27,a-10,1749.91,o-01
3524,2022-08-28,a-10,1750.08,o-01
3525,2022-08-29,a-10,1751.44,o-01
3526,2022-08-30,a-10,1755.3,o-01
3527,2022-08-31,a-10,1756.64,o-01
3528,2022-09-01,a-10,1758.27,o-01
3529,2022-09-02,a-10,1757.29,o-01
3530,2022-09-03,a-10,1756.38,o-01
3531,2022-09-04,a-10,1755.64,o-01
3532,2022-09-05,a-10,1754.9,o-01
3533,2022-09-06,a-10,1754.6,o-01
3534,2022-09-07,a-10,1753.99,o-01
3535,2022-09-08,a-10,1752.65,o-01
3536,2022-09-09,a-10,1752.46,o-01
3537,2022-09-10,a-10,1751.87,o-01
3538,2022-09-11,a-10,1752.46,o-01
3539,2022-09-12,a-10,1751.84,o-01
3540,2022-09-13,a-10,1751.62,o-01
3541,2022-09-14,a-10,1751.54,o-01
3542,2022-09-15,a-10,1750.99,o-01
3543,2022-09-16,a-10,1749.4,o-01
3544,2022-09-17,a-10,1747.34,o-01
3545,2022-09-18,a-10,1746.24,o-01
3546,2022-09-19,a-10,1744.83,o-01
3547,2022-09-20,a-10,1742.57,o-01
3548,2022-09-21,a-10,1739.53,o-01
3549,2022-09-22,a-10,1736.61,o-01
3550,2022-09-23,a-10,1732.11,o-01
3551,2022-09-24,a-10,1728.13,o-01
3552,2022-09-25,a-10,1726.54,o-01
3553,2022-09-26,a-10,1722.22,o-01
3554,2022-09-27,a-10,1716.54,o-01
3555,2022-09-28,a-10,1710.54,o-01
3556,2022-09-29,a-10,1705.21,o-01
3557,2022-09-30,a-10,1701.0,o-01
3558,2022-10-01,a-10,1696.24,o-01
3559,2022-10-02,a-10,1694.03,o-01
3560,2022-10-03,a-10,1691.37,o-01
3561,2022-10-04,a-10,1687.19,o-01
3562,2022-10-05,a-10,1683.2,o-01
3563,2022-10-06,a-10,1679.04,o-01
3564,2022-10-07,a-10,1678.36,o-01
3565,2022-10-08,a-10,1678.66,o-01
3566,2022-10-09,a-10,1677.86,o-01
3567,2022-10-10,a-10,1678.57,o-01
3568,2022-10-11,a-10,1678.48,o-01
3569,2022-10-12,a-10,1679.38,o-01
3570,2022-10-13,a-10,1678.58,o-01
3571,2022-10-14,a-10,1678.41,o-01
3572,2022-10-15,a-10,1677.07,o-01
3573,2022-10-16,a-10,1676.76,o-01
3574,2022-10-17,a-10,1676.17,o-01
3575,2022-10-18,a-10,1675.87,o-01
3576,2022-10-19,a-10,1675.26,o-01
3577,2022-10-20,a-10,1674.59,o-01
3578,2022-10-21,a-10,1673.09,o-01
3579,2022-10-22,a-10,1672.2,o-01
3580,2022-10-23,a-10,1671.61,o-01
3581,2022-10-24,a-10,1671.06,o-01
3582,2022-10-25,a-10,1671.37,o-01
3583,2022-10-26,a-10,1671.02,o-01
3584,2022-10-27,a-10,1670.02,o-01
3585,2022-10-28,a-10,1668.84,o-01
3586,2022-10-29,a-10,1668.12,o-01
3587,2022-10-30,a-10,1667.37,o-01
3588,2022-10-31,a-10,1667.16,o-01
3589,2022-11-01,a-10,1666.22,o-01
3590,2022-11-02,a-10,1665.39,o-01
3591,2022-11-03,a-10,1664.72,o-01
3592,2022-11-04,a-10,1664.13,o-01
3593,2022-11-05,a-10,1664.91,o-01
3594,2022-11-06,a-10,1664.44,o-01
3595,2022-11-07,a-10,1665.22,o-01
3596,2022-11-08,a-10,1665.83,o-01
3597,2022-11-09,a-10,1666.37,o-01
3598,2022-11-10,a-10,1666.45,o-01
3599,2022-11-11,a-10,1665.92,o-01
3600,2022-11-12,a-10,1666.14,o-01
3601,2022-11-13,a-10,1666.0,o-01
3602,2022-11-14,a-10,1666.1,o-01
3603,2022-11-15,a-10,1665.3,o-01
3604,2022-11-16,a-10,1664.41,o-01
3605,2022-11-17,a-10,1662.78,o-01
3606,2022-11-18,a-10,1660.45,o-01
3607,2022-11-19,a-10,1659.65,o-01
3608,2022-11-20,a-10,1658.6,o-01
3609,2022-11-21,a-10,1656.82,o-01
3610,2022-11-22,a-10,1654.52,o-01
3611,2022-11-23,a-10,1651.85,o-01
3612,2022-11-24,a-10,1649.45,o-01
3613,2022-11-25,a-10,1647.53,o-01
3614,2022-11-26,a-10,1645.66,o-01
3615,2022-11-27,a-10,1644.5,o-01
3616,2022-11-28,a-10,1642.02,o-01
3617,2022-11-29,a-10,1639.85,o-01
3618,2022-11-30,a-10,1638.41,o-01
3619,2022-12-01,a-10,1637.14,o-01
3620,2022-12-02,a-10,1636.34,o-01
3621,2022-12-03,a-10,1636.33,o-01
3622,2022-12-04,a-10,1635.12,o-01
3623,2022-12-05,a-10,1632.55,o-01
3624,2022-12-06,a-10,1629.6,o-01
3625,2022-12-07,a-10,1626.07,o-01
3626,2022-12-08,a-10,1620.51,o-01
3627,2022-12-09,a-10,1613.75,o-01
3628,2022-12-10,a-10,1605.71,o-01
3629,2022-12-11,a-10,1602.36,o-01
3630,2022-12-12,a-10,1594.69,o-01
3631,2022-12-13,a-10,1586.24,o-01
3632,2022-12-14,a-10,1580.99,o-01
3633,2022-12-15,a-10,1573.22,o-01
3634,2022-12-16,a-10,1567.12,o-01
3635,2022-12-17,a-10,1563.35,o-01
3636,2022-12-18,a-10,1560.11,o-01
3637,2022-12-19,a-10,1555.85,o-01
3638,2022-12-20,a-10,1551.38,o-01
3639,2022-12-21,a-10,1550.16,o-01
3640,2022-12-22,a-10,1549.55,o-01
3641,2022-12-23,a-10,1548.86,o-01
3642,2022-12-24,a-10,1547.79,o-01
3643,2022-12-25,a-10,1546.91,o-01
3644,2022-12-26,a-10,1545.74,o-01
3645,2022-12-27,a-10,1544.65,o-01
3646,2022-12-28,a-10,1545.16,o-01
3647,2022-12-29,a-10,1545.54,o-01
3648,2022-12-30,a-10,1548.56,o-01
3649,2022-12-31,a-10,1550.64,o-01
3650,2022-01-01,a-11,1631.12,o-01
3651,2022-01-02,a-11,1630.84,o-01
3652,2022-01-03,a-11,1630.28,o-01
3653,2022-01-04,a-11,1629.83,o-01
3654,2022-01-05,a-11,1629.56,o-01
3655,2022-01-06,a-11,1629.02,o-01
3656,2022-01-07,a-11,1629.24,o-01
3657,2022-01-08,a-11,1629.3,o-01
3658,2022-01-09,a-11,1629.37,o-01
3659,2022-01-10,a-11,1630.04,o-01
3660,2022-01-11,a-11,1629.81,o-01
3661,2022-01-12,a-11,1630.61,o-01
3662,2022-01-13,a-11,1631.41,o-01
3663,2022-01-14,a-11,1632.64,o-01
3664,2022-01-15,a-11,1633.44,o-01
3665,2022-01-16,a-11,1634.99,o-01
3666,2022-01-17,a-11,1636.67,o-01
3667,2022-01-18,a-11,1638.53,o-01
3668,2022-01-19,a-11,1640.75,o-01
3669,2022-01-20,a-11,1643.58,o-01
3670,2022-01-21,a-11,1646.39,o-01
3671,2022-01-22,a-11,1649.0,o-01
3672,2022-01-23,a-11,1650.3,o-01
3673,2022-01-24,a-11,1653.0,o-01
3674,2022-01-25,a-11,1654.22,o-01
3675,2022-01-26,a-11,1656.47,o-01
3676,2022-01-27,a-11,1659.71,o-01
3677,2022-01-28,a-11,1662.7,o-01
3678,2022-01-29,a-11,1665.69,o-01
3679,2022-01-30,a-11,1667.92,o-01
3680,2022-01-31,a-11,1670.0,o-01
3681,2022-02-01,a-11,1671.44,o-01
3682,2022-02-02,a-11,1672.53,o-01
3683,2022-02-03,a-11,1675.51,o-01
3684,2022-02-04,a-11,1679.33,o-01
3685,2022-02-05,a-11,1683.63,o-01
3686,2022-02-06,a-11,1686.02,o-01
3687,2022-02-07,a-11,1689.26,o-01
3688,2022-02-08,a-11,1694.41,o-01
3689,2022-02-09,a-11,1698.5,o-01
3690,2022-02-10,a-11,1702.5,o-01
3691,2022-02-11,a-11,1706.08,o-01
3692,2022-02-12,a-11,1710.76,o-01
3693,2022-02-13,a-11,1713.17,o-01
3694,2022-02-14,a-11,1716.64,o-01
3695,2022-02-15,a-11,1720.88,o-01
3696,2022-02-16,a-11,1724.29,o-01
3697,2022-02-17,a-11,1727.65,o-01
3698,2022-02-18,a-11,1729.9,o-01
3699,2022-02-19,a-11,1732.87,o-01
3700,2022-02-20,a-11,1734.47,o-01
3701,2022-02-21,a-11,1737.17,o-01
3702,2022-02-22,a-11,1739.98,o-01
3703,2022-02-23,a-11,1743.79,o-01
3704,2022-02-24,a-11,1746.36,o-01
3705,2022-02-25,a-11,1751.39,o-01
3706,2022-02-26,a-11,1754.63,o-01
3707,2022-02-27,a-11,1756.5,o-01
3708,2022-02-28,a-11,1758.7,o-01
3709,2022-03-01,a-11,1763.59,o-01
3710,2022-03-02,a-11,1768.11,o-01
3711,2022-03-03,a-11,1774.51,o-01
3712,2022-03-04,a-11,1785.8,o-01
3713,2022-03-05,a-11,1801.5,o-01
3714,2022-03-06,a-11,1811.04,o-01
3715,2022-03-07,a-11,1826.73,o-01
3716,2022-03-08,a-11,1857.1,o-01
3717,2022-03-09,a-11,1892.14,o-01
3718,2022-03-10,a-11,1912.68,o-01
3719,2022-03-11,a-11,1940.05,o-01
3720,2022-03-12,a-11,1962.48,o-01
3721,2022-03-13,a-11,1971.13,o-01
3722,2022-03-14,a-11,1984.74,o-01
3723,2022-03-15,a-11,1996.42,o-01
3724,2022-03-16,a-11,1999.77,o-01
3725,2022-03-17,a-11,2000.04,o-01
3726,2022-03-18,a-11,1999.23,o-01
3727,2022-03-19,a-11,1999.07,o-01
3728,2022-03-20,a-11,1999.58,o-01
3729,2022-03-21,a-11,1999.74,o-01
3730,2022-03-22,a-11,2000.06,o-01
3731,2022-03-23,a-11,2001.65,o-01
3732,2022-03-24,a-11,2002.64,o-01
3733,2022-03-25,a-11,2003.82,o-01
3734,2022-03-26,a-11,2003.67,o-01
3735,2022-03-27,a-11,2004.32,o-01
3736,2022-03-28,a-11,2005.08,o-01
3737,2022-03-29,a-11,2004.7,o-01
3738,2022-03-30,a-11,2004.21,o-01
3739,2022-03-31,a-11,2003.55,o-01
3740,2022-04-01,a-11,2001.15,o-01
3741,2022-04-02,a-11,2000.47,o-01
3742,2022-04-03,a-11,2000.15,o-01
3743,2022-04-04,a-11,1998.25,o-01
3744,2022-04-05,a-11,1996.48,o-01
3745,2022-04-06,a-11,1995.82,o-01
3746,2022-04-07,a-11,1993.76,o-01
3747,2022-04-08,a-11,1991.55,o-01
3748,2022-04-09,a-11,1989.84,o-01
3749,2022-04-10,a-11,1988.95,o-01
3750,2022-04-11,a-11,1986.77,o-01
3751,2022-04-12,a-11,1983.08,o-01
3752,2022-04-13,a-11,1980.92,o-01
3753,2022-04-14,a-11,1979.25,o-01
3754,2022-04-15,a-11,1976.74,o-01
3755,2022-04-16,a-11,1975.2,o-01
3756,2022-04-17,a-11,1975.22,o-01
3757,2022-04-18,a-11,1973.68,o-01
3758,2022-04-19,a-11,1973.63,o-01
3759,2022-04-20,a-11,1972.94,o-01
3760,2022-04-21,a-11,1972.53,o-01
3761,2022-04-22,a-11,1972.14,o-01
3762,2022-04-23,a-11,1971.86,o-01
3763,2022-04-24,a-11,1972.08,o-01
3764,2022-04-25,a-11,1971.92,o-01
3765,2022-04-26,a-11,1972.0,o-01
3766,2022-04-27,a-11,1972.19,o-01
3767,2022-04-28,a-11,1973.15,o-01
3768,2022-04-29,a-11,1974.63,o-01
3769,2022-04-30,a-11,1978.19,o-01
3770,2022-05-01,a-11,1965.48,o-01
3771,2022-05-02,a-11,1954.95,o-01
3772,2022-05-03,a-11,1950.35,o-01
3773,2022-05-04,a-11,1947.05,o-01
3774,2022-05-05,a-11,1943.94,o-01
3775,2022-05-06,a-11,1943.33,o-01
3776,2022-05-07,a-11,1944.28,o-01
3777,2022-05-08,a-11,1945.29,o-01
3778,2022-05-09,a-11,1946.45,o-01
3779,2022-05-10,a-11,1950.03,o-01
3780,2022-05-11,a-11,1951.71,o-01
3781,2022-05-12,a-11,1954.08,o-01
3782,2022-05-13,a-11,1956.54,o-01
3783,2022-05-14,a-11,1959.8,o-01
3784,2022-05-15,a-11,1961.46,o-01
3785,2022-05-16,a-11,1963.57,o-01
3786,2022-05-17,a-11,1966.51,o-01
3787,2022-05-18,a-11,1970.25,o-01
3788,2022-05-19,a-11,1974.17,o-01
3789,2022-05-20,a-11,1979.76,o-01
3790,2022-05-21,a-11,1984.81,o-01
3791,2022-05-22,a-11,1987.82,o-01
3792,2022-05-23,a-11,1991.56,o-01
3793,2022-05-24,a-11,1995.59,o-01
3794,2022-05-25,a-11,1998.65,o-01
3795,2022-05-26,a-11,2001.71,o-01
3796,2022-05-27,a-11,2004.77,o-01
3797,2022-05-28,a-11,2007.47,o-01
3798,2022-05-29,a-11,2009.09,o-01
3799,2022-05-30,a-11,2010.15,o-01
3800,2022-05-31,a-11,2011.87,o-01
3801,2022-06-01,a-11,2015.11,o-01
3802,2022-06-02,a-11,2017.98,o-01
3803,2022-06-03,a-11,2020.96,o-01
3804,2022-06-04,a-11,2026.27,o-01
3805,2022-06-05,a-11,2029.06,o-01
3806,2022-06-06,a-11,2032.36,o-01
3807,2022-06-07,a-11,2035.9,o-01
3808,2022-06-08,a-11,2041.93,o-01
3809,2022-06-09,a-11,2048.6,o-01
3810,2022-06-10,a-11,2056.84,o-01
3811,2022-06-11,a-11,2065.7,o-01
3812,2022-06-12,a-11,2069.91,o-01
3813,2022-06-13,a-11,2076.01,o-01
3814,2022-06-14,a-11,2084.86,o-01
3815,2022-06-15,a-11,2090.56,o-01
3816,2022-06-16,a-11,2095.08,o-01
3817,2022-06-17,a-11,2102.13,o-01
3818,2022-06-18,a-11,2109.5,o-01
3819,2022-06-19,a-11,2112.28,o-01
3820,2022-06-20,a-11,2115.91,o-01
3821,2022-06-21,a-11,2120.1,o-01
3822,2022-06-22,a-11,2123.61,o-01
3823,2022-06-23,a-11,2126.56,o-01
3824,2022-06-24,a-11,2128.89,o-01
3825,2022-06-25,a-11,2131.62,o-01
3826,2022-06-26,a-11,2133.79,o-01
3827,2022-06-27,a-11,2135.85,o-01
3828,2022-06-28,a-11,2138.68,o-01
3829,2022-06-29,a-11,2141.3,o-01
3830,2022-06-30,a-11,2143.98,o-01
3831,2022-07-01,a-11,2132.67,o-01
3832,2022-07-02,a-11,2129.86,o-01
3833,2022-07-03,a-11,2128.69,o-01
3834,2022-07-04,a-11,2126.85,o-01
3835,2022-07-05,a-11,2124.68,o-01
3836,2022-07-06,a-11,2121.15,o-01
3837,2022-07-07,a-11,2116.97,o-01
3838,2022-07-08,a-11,2112.1,o-01
3839,2022-07-09,a-11,2108.26,o-01
3840,2022-07-10,a-11,2105.83,o-01
3841,2022-07-11,a-11,2100.33,o-01
3842,2022-07-12,a-11,2093.16,o-01
3843,2022-07-13,a-11,2084.31,o-01
3844,2022-07-14,a-11,2073.8,o-01
3845,2022-07-15,a-11,2060.99,o-01
3846,2022-07-16,a-11,2051.84,o-01
3847,2022-07-17,a-11,2047.49,o-01
3848,2022-07-18,a-11,2037.94,o-01
3849,2022-07-19,a-11,2025.97,o-01
3850,2022-07-20,a-11,2015.67,o-01
3851,2022-07-21,a-11,2006.4,o-01
3852,2022-07-22,a-11,1995.43,o-01
3853,2022-07-23,a-11,1984.35,o-01
3854,2022-07-24,a-11,1978.6,o-01
3855,2022-07-25,a-11,1966.83,o-01
3856,2022-07-26,a-11,1953.52,o-01
3857,2022-07-27,a-11,1945.7,o-01
3858,2022-07-28,a-11,1936.43,o-01
3859,2022-07-29,a-11,1928.3,o-01
3860,2022-07-30,a-11,1920.48,o-01
3861,2022-07-31,a-11,1917.44,o-01
3862,2022-08-01,a-11,1906.55,o-01
3863,2022-08-02,a-11,1896.3,o-01
3864,2022-08-03,a-11,1889.33,o-01
3865,2022-08-04,a-11,1880.05,o-01
3866,2022-08-05,a-11,1871.23,o-01
3867,2022-08-06,a-11,1863.03,o-01
3868,2022-08-07,a-11,1860.38,o-01
3869,2022-08-08,a-11,1854.13,o-01
