,date_oil,area_unique,oil_price,oil_unique
1490,2022-01-31,a-5,1852.29,o-02
1491,2022-02-01,a-5,1856.82,o-02
1492,2022-02-02,a-5,1856.82,o-02
1493,2022-02-03,a-5,1857.04,o-02
1494,2022-02-04,a-5,1859.8,o-02
1495,2022-02-05,a-5,1861.2,o-02
1496,2022-02-06,a-5,1862.76,o-02
1497,2022-02-07,a-5,1863.16,o-02
1498,2022-02-08,a-5,1866.27,o-02
1499,2022-02-09,a-5,1871.67,o-02
1500,2022-02-10,a-5,1873.87,o-02
1501,2022-02-11,a-5,1877.44,o-02
1502,2022-02-12,a-5,1878.42,o-02
1503,2022-02-13,a-5,1881.42,o-02
1504,2022-02-14,a-5,1884.04,o-02
1505,2022-02-15,a-5,1887.49,o-02
1506,2022-02-16,a-5,1889.62,o-02
1507,2022-02-17,a-5,1890.29,o-02
1508,2022-02-18,a-5,1890.27,o-02
1509,2022-02-19,a-5,1894.11,o-02
1510,2022-02-20,a-5,1894.56,o-02
1511,2022-02-21,a-5,1896.71,o-02
1512,2022-02-22,a-5,1897.96,o-02
1513,2022-02-23,a-5,1899.4,o-02
1514,2022-02-24,a-5,1899.4,o-02
1515,2022-02-25,a-5,1900.87,o-02
1516,2022-02-26,a-5,1907.27,o-02
1517,2022-02-27,a-5,1909.16,o-02
1518,2022-02-28,a-5,1911.89,o-02
1519,2022-03-01,a-5,1920.33,o-02
1520,2022-03-02,a-5,1923.69,o-02
1521,2022-03-03,a-5,1925.87,o-02
1522,2022-03-04,a-5,1942.16,o-02
1523,2022-03-05,a-5,1944.82,o-02
1524,2022-03-06,a-5,1948.89,o-02
1525,2022-03-07,a-5,1953.47,o-02
1526,2022-03-08,a-5,1996.55,o-02
1527,2022-03-09,a-5,2046.4,o-02
1528,2022-03-10,a-5,2060.56,o-02
1529,2022-03-11,a-5,2096.09,o-02
1530,2022-03-12,a-5,2112.27,o-02
1531,2022-03-13,a-5,2115.44,o-02
1532,2022-03-14,a-5,2125.24,o-02
1533,2022-03-15,a-5,2137.89,o-02
1534,2022-03-16,a-5,2148.11,o-02
1535,2022-03-17,a-5,2149.82,o-02
1536,2022-03-18,a-5,2150.71,o-02
1537,2022-03-19,a-5,2144.49,o-02
1538,2022-03-20,a-5,2145.6,o-02
1539,2022-03-21,a-5,2145.09,o-02
1540,2022-03-22,a-5,2145.82,o-02
1541,2022-03-23,a-5,2146.16,o-02
1542,2022-03-24,a-5,2149.67,o-02
1543,2022-03-25,a-5,2146.44,o-02
1544,2022-03-26,a-5,2147.58,o-02
1545,2022-03-27,a-5,2147.58,o-02
1546,2022-03-28,a-5,2147.44,o-02
1547,2022-03-29,a-5,2147.89,o-02
1548,2022-03-30,a-5,2147.22,o-02
1549,2022-03-31,a-5,2147.22,o-02
1550,2022-04-01,a-5,2147.71,o-02
1551,2022-04-02,a-5,2145.18,o-02
1552,2022-04-03,a-5,2145.18,o-02
1553,2022-04-04,a-5,2145.18,o-02
1554,2022-04-05,a-5,2142.18,o-02
1555,2022-04-06,a-5,2140.59,o-02
1556,2022-04-07,a-5,2136.51,o-02
1557,2022-04-08,a-5,2139.7,o-02
1558,2022-04-09,a-5,2138.85,o-02
1559,2022-04-10,a-5,2138.85,o-02
1560,2022-04-11,a-5,2138.85,o-02
1561,2022-04-12,a-5,2138.85,o-02
1562,2022-04-13,a-5,2138.85,o-02
1563,2022-04-14,a-5,2138.85,o-02
1564,2022-04-15,a-5,2138.64,o-02
1565,2022-04-16,a-5,2138.64,o-02
1566,2022-04-17,a-5,2138.64,o-02
1567,2022-04-18,a-5,2137.79,o-02
1568,2022-04-19,a-5,2138.42,o-02
1569,2022-04-20,a-5,2140.81,o-02
1570,2022-04-21,a-5,2141.44,o-02
1571,2022-04-22,a-5,2141.44,o-02
1572,2022-04-23,a-5,2140.67,o-02
1573,2022-04-24,a-5,2141.15,o-02
1574,2022-04-25,a-5,2141.69,o-02
1575,2022-04-26,a-5,2143.15,o-02
1576,2022-04-27,a-5,2143.56,o-02
1577,2022-04-28,a-5,2144.69,o-02
1578,2022-04-29,a-5,2146.63,o-02
1579,2022-04-30,a-5,2146.0,o-02
1580,2022-05-01,a-5,2113.5,o-02
1581,2022-05-02,a-5,2110.85,o-02
1582,2022-05-03,a-5,2108.1,o-02
1583,2022-05-04,a-5,2108.23,o-02
1584,2022-05-05,a-5,2106.04,o-02
1585,2022-05-06,a-5,2103.96,o-02
1586,2022-05-07,a-5,2103.96,o-02
1587,2022-05-08,a-5,2111.25,o-02
1588,2022-05-09,a-5,2115.71,o-02
1589,2022-05-10,a-5,2119.54,o-02
1590,2022-05-11,a-5,2120.23,o-02
1591,2022-05-12,a-5,2124.94,o-02
1592,2022-05-13,a-5,2125.71,o-02
1593,2022-05-14,a-5,2127.9,o-02
1594,2022-05-15,a-5,2128.94,o-02
1595,2022-05-16,a-5,2129.56,o-02
1596,2022-05-17,a-5,2132.42,o-02
1597,2022-05-18,a-5,2133.88,o-02
1598,2022-05-19,a-5,2138.56,o-02
1599,2022-05-20,a-5,2142.73,o-02
1600,2022-05-21,a-5,2144.21,o-02
1601,2022-05-22,a-5,2144.63,o-02
1602,2022-05-23,a-5,2144.63,o-02
1603,2022-05-24,a-5,2152.58,o-02
1604,2022-05-25,a-5,2153.27,o-02
1605,2022-05-26,a-5,2153.35,o-02
1606,2022-05-27,a-5,2162.6,o-02
1607,2022-05-28,a-5,2162.81,o-02
1608,2022-05-29,a-5,2163.77,o-02
1609,2022-05-30,a-5,2166.21,o-02
1610,2022-05-31,a-5,2169.06,o-02
1611,2022-06-01,a-5,2168.98,o-02
1612,2022-06-02,a-5,2170.85,o-02
1613,2022-06-03,a-5,2174.56,o-02
1614,2022-06-04,a-5,2183.28,o-02
1615,2022-06-05,a-5,2188.47,o-02
1616,2022-06-06,a-5,2192.11,o-02
1617,2022-06-07,a-5,2192.96,o-02
1618,2022-06-08,a-5,2200.19,o-02
1619,2022-06-09,a-5,2200.29,o-02
1620,2022-06-10,a-5,2205.44,o-02
1621,2022-06-11,a-5,2211.63,o-02
1622,2022-06-12,a-5,2213.19,o-02
1623,2022-06-13,a-5,2216.1,o-02
1624,2022-06-14,a-5,2220.0,o-02
1625,2022-06-15,a-5,2222.54,o-02
1626,2022-06-16,a-5,2227.42,o-02
1627,2022-06-17,a-5,2235.94,o-02
1628,2022-06-18,a-5,2241.77,o-02
1629,2022-06-19,a-5,2244.06,o-02
1630,2022-06-20,a-5,2263.57,o-02
1631,2022-06-21,a-5,2253.58,o-02
1632,2022-06-22,a-5,2260.35,o-02
1633,2022-06-23,a-5,2261.81,o-02
1634,2022-06-24,a-5,2268.98,o-02
1635,2022-06-25,a-5,2271.35,o-02
1636,2022-06-26,a-5,2272.96,o-02
1637,2022-06-27,a-5,2279.77,o-02
1638,2022-06-28,a-5,2283.65,o-02
1639,2022-06-29,a-5,2286.27,o-02
1640,2022-06-30,a-5,2290.44,o-02
1641,2022-07-01,a-5,2272.21,o-02
1642,2022-07-02,a-5,2273.73,o-02
1643,2022-07-03,a-5,2272.33,o-02
1644,2022-07-04,a-5,2271.35,o-02
1645,2022-07-05,a-5,2270.17,o-02
1646,2022-07-06,a-5,2267.21,o-02
1647,2022-07-07,a-5,2265.43,o-02
1648,2022-07-08,a-5,2259.35,o-02
1649,2022-07-09,a-5,2259.29,o-02
1650,2022-07-10,a-5,2257.42,o-02
1651,2022-07-11,a-5,2256.81,o-02
1652,2022-07-12,a-5,2253.09,o-02
1653,2022-07-13,a-5,2251.35,o-02
1654,2022-07-14,a-5,2245.35,o-02
1655,2022-07-15,a-5,2240.04,o-02
1656,2022-07-16,a-5,2231.85,o-02
1657,2022-07-17,a-5,2229.25,o-02
1658,2022-07-18,a-5,2220.71,o-02
1659,2022-07-19,a-5,2212.6,o-02
1660,2022-07-20,a-5,2200.92,o-02
1661,2022-07-21,a-5,2190.04,o-02
1662,2022-07-22,a-5,2180.54,o-02
1663,2022-07-23,a-5,2166.38,o-02
1664,2022-07-24,a-5,2164.1,o-02
1665,2022-07-25,a-5,2155.98,o-02
1666,2022-07-26,a-5,2147.88,o-02
1667,2022-07-27,a-5,2137.02,o-02
1668,2022-07-28,a-5,2135.88,o-02
1669,2022-07-29,a-5,2128.02,o-02
1670,2022-07-30,a-5,2123.94,o-02
1671,2022-07-31,a-5,2123.52,o-02
1672,2022-08-01,a-5,2118.1,o-02
1673,2022-08-02,a-5,2113.65,o-02
1674,2022-08-03,a-5,2102.35,o-02
1675,2022-08-04,a-5,2095.88,o-02
1676,2022-08-05,a-5,2092.54,o-02
1677,2022-08-06,a-5,2085.42,o-02
1678,2022-08-07,a-5,2083.67,o-02
1679,2022-08-08,a-5,2075.85,o-02
1680,2022-08-09,a-5,2067.56,o-02
1681,2022-08-10,a-5,2058.38,o-02
1682,2022-08-11,a-5,2041.48,o-02
1683,2022-08-12,a-5,2023.75,o-02
1684,2022-08-13,a-5,2014.79,o-02
1685,2022-08-14,a-5,2013.48,o-02
1686,2022-08-15,a-5,2012.44,o-02
1687,2022-08-16,a-5,2010.98,o-02
1688,2022-08-17,a-5,2003.02,o-02
1689,2022-08-18,a-5,1994.27,o-02
1690,2022-08-19,a-5,1988.81,o-02
1691,2022-08-20,a-5,1985.06,o-02
1692,2022-08-21,a-5,1984.65,o-02
1693,2022-08-22,a-5,1976.33,o-02
1694,2022-08-23,a-5,1972.81,o-02
1695,2022-08-24,a-5,1970.96,o-02
1696,2022-08-25,a-5,1970.67,o-02
1697,2022-08-26,a-5,1968.79,o-02
1698,2022-08-27,a-5,1968.58,o-02
1699,2022-08-28,a-5,1968.79,o-02
1700,2022-08-29,a-5,1968.36,o-02
1701,2022-08-30,a-5,1966.87,o-02
1702,2022-08-31,a-5,1966.87,o-02
1703,2022-09-01,a-5,1967.72,o-02
1704,2022-09-02,a-5,1967.36,o-02
1705,2022-09-03,a-5,1966.94,o-02
1706,2022-09-04,a-5,1965.5,o-02
1707,2022-09-05,a-5,1965.5,o-02
1708,2022-09-06,a-5,1965.37,o-02
1709,2022-09-07,a-5,1965.37,o-02
1710,2022-09-08,a-5,1965.16,o-02
1711,2022-09-09,a-5,1965.37,o-02
1712,2022-09-10,a-5,1964.33,o-02
1713,2022-09-11,a-5,1964.57,o-02
1714,2022-09-12,a-5,1964.57,o-02
1715,2022-09-13,a-5,1963.94,o-02
1716,2022-09-14,a-5,1960.88,o-02
1717,2022-09-15,a-5,1960.98,o-02
1718,2022-09-16,a-5,1962.02,o-02
1719,2022-09-17,a-5,1961.78,o-02
1720,2022-09-18,a-5,1960.76,o-02
1721,2022-09-19,a-5,1960.76,o-02
1722,2022-09-20,a-5,1953.22,o-02
1723,2022-09-21,a-5,1950.16,o-02
1724,2022-09-22,a-5,1946.55,o-02
1725,2022-09-23,a-5,1940.48,o-02
1726,2022-09-24,a-5,1935.47,o-02
1727,2022-09-25,a-5,1934.14,o-02
1728,2022-09-26,a-5,1931.9,o-02
1729,2022-09-27,a-5,1928.88,o-02
1730,2022-09-28,a-5,1918.56,o-02
1731,2022-09-29,a-5,1916.46,o-02
1732,2022-09-30,a-5,1907.29,o-02
1733,2022-10-01,a-5,1903.88,o-02
1734,2022-10-02,a-5,1899.4,o-02
1735,2022-10-03,a-5,1899.19,o-02
1736,2022-10-04,a-5,1896.1,o-02
1737,2022-10-05,a-5,1895.58,o-02
1738,2022-10-06,a-5,1890.71,o-02
1739,2022-10-07,a-5,1889.08,o-02
1740,2022-10-08,a-5,1888.15,o-02
1741,2022-10-09,a-5,1888.15,o-02
1742,2022-10-10,a-5,1890.34,o-02
1743,2022-10-11,a-5,1887.73,o-02
1744,2022-10-12,a-5,1886.27,o-02
1745,2022-10-13,a-5,1883.83,o-02
1746,2022-10-14,a-5,1883.83,o-02
1747,2022-10-15,a-5,1883.49,o-02
1748,2022-10-16,a-5,1883.42,o-02
1749,2022-10-17,a-5,1883.42,o-02
1750,2022-10-18,a-5,1882.48,o-02
1751,2022-10-19,a-5,1882.16,o-02
1752,2022-10-20,a-5,1880.67,o-02
1753,2022-10-21,a-5,1880.06,o-02
1754,2022-10-22,a-5,1879.65,o-02
1755,2022-10-23,a-5,1879.24,o-02
1756,2022-10-24,a-5,1879.24,o-02
1757,2022-10-25,a-5,1879.24,o-02
1758,2022-10-26,a-5,1877.27,o-02
1759,2022-10-27,a-5,1877.21,o-02
1760,2022-10-28,a-5,1877.15,o-02
1761,2022-10-29,a-5,1876.31,o-02
1762,2022-10-30,a-5,1876.31,o-02
1763,2022-10-31,a-5,1877.77,o-02
1764,2022-11-01,a-5,1876.17,o-02
1765,2022-11-02,a-5,1876.17,o-02
1766,2022-11-03,a-5,1876.08,o-02
1767,2022-11-04,a-5,1874.96,o-02
1768,2022-11-05,a-5,1874.96,o-02
1769,2022-11-06,a-5,1874.96,o-02
1770,2022-11-07,a-5,1874.96,o-02
1771,2022-11-08,a-5,1876.02,o-02
1772,2022-11-09,a-5,1875.4,o-02
1773,2022-11-10,a-5,1873.78,o-02
1774,2022-11-11,a-5,1871.73,o-02
1775,2022-11-12,a-5,1871.73,o-02
1776,2022-11-13,a-5,1871.73,o-02
1777,2022-11-14,a-5,1871.73,o-02
1778,2022-11-15,a-5,1870.71,o-02
1779,2022-11-16,a-5,1870.51,o-02
1780,2022-11-17,a-5,1869.69,o-02
1781,2022-11-18,a-5,1866.92,o-02
1782,2022-11-19,a-5,1864.16,o-02
1783,2022-11-20,a-5,1863.76,o-02
1784,2022-11-21,a-5,1859.84,o-02
1785,2022-11-22,a-5,1858.24,o-02
1786,2022-11-23,a-5,1855.24,o-02
1787,2022-11-24,a-5,1852.29,o-02
1788,2022-11-25,a-5,1850.92,o-02
1789,2022-11-26,a-5,1849.35,o-02
1790,2022-11-27,a-5,1849.35,o-02
1791,2022-11-28,a-5,1845.82,o-02
1792,2022-11-29,a-5,1843.18,o-02
1793,2022-11-30,a-5,1842.78,o-02
1794,2022-12-01,a-5,1843.18,o-02
1795,2022-12-02,a-5,1842.78,o-02
1796,2022-12-03,a-5,1842.98,o-02
1797,2022-12-04,a-5,1841.98,o-02
1798,2022-12-05,a-5,1841.61,o-02
1799,2022-12-06,a-5,1836.69,o-02
1800,2022-12-07,a-5,1832.18,o-02
1801,2022-12-08,a-5,1831.59,o-02
1802,2022-12-09,a-5,1821.9,o-02
1803,2022-12-10,a-5,1816.51,o-02
1804,2022-12-11,a-5,1816.04,o-02
1805,2022-12-12,a-5,1811.38,o-02
1806,2022-12-13,a-5,1806.96,o-02
1807,2022-12-14,a-5,1803.66,o-02
1808,2022-12-15,a-5,1794.22,o-02
1809,2022-12-16,a-5,1791.24,o-02
1810,2022-12-17,a-5,1789.38,o-02
1811,2022-12-18,a-5,1789.38,o-02
1812,2022-12-19,a-5,1788.58,o-02
1813,2022-12-20,a-5,1783.02,o-02
1814,2022-12-21,a-5,1776.41,o-02
1815,2022-12-22,a-5,1774.49,o-02
1816,2022-12-23,a-5,1774.33,o-02
1817,2022-12-24,a-5,1772.47,o-02
1818,2022-12-25,a-5,1770.16,o-02
1819,2022-12-26,a-5,1767.92,o-02
1820,2022-12-27,a-5,1766.55,o-02
1821,2022-12-28,a-5,1764.94,o-02
1822,2022-12-29,a-5,1763.18,o-02
1823,2022-12-30,a-5,1764.16,o-02
1824,2022-12-31,a-5,1763.49,o-02
1825,2022-01-01,a-6,1801.64,o-02
1826,2022-01-02,a-6,1801.11,o-02
1827,2022-01-03,a-6,1801.64,o-02
1828,2022-01-04,a-6,1801.64,o-02
1829,2022-01-05,a-6,1801.9,o-02
1830,2022-01-06,a-6,1801.9,o-02
1831,2022-01-07,a-6,1801.9,o-02
1832,2022-01-08,a-6,1801.38,o-02
1833,2022-01-09,a-6,1802.41,o-02
1834,2022-01-10,a-6,1802.41,o-02
1835,2022-01-11,a-6,1804.08,o-02
1836,2022-01-12,a-6,1810.18,o-02
1837,2022-01-13,a-6,1810.69,o-02
1838,2022-01-14,a-6,1811.33,o-02
1839,2022-01-15,a-6,1809.63,o-02
1840,2022-01-16,a-6,1809.95,o-02
1841,2022-01-17,a-6,1813.79,o-02
1842,2022-01-18,a-6,1818.41,o-02
1843,2022-01-19,a-6,1820.49,o-02
1844,2022-01-20,a-6,1818.69,o-02
1845,2022-01-21,a-6,1821.95,o-02
1846,2022-01-22,a-6,1826.18,o-02
1847,2022-01-23,a-6,1827.21,o-02
1848,2022-01-24,a-6,1827.74,o-02
1849,2022-01-25,a-6,1829.47,o-02
1850,2022-01-26,a-6,1830.31,o-02
1851,2022-01-27,a-6,1837.62,o-02
1852,2022-01-28,a-6,1839.1,o-02
1853,2022-01-29,a-6,1842.44,o-02
1854,2022-01-30,a-6,1842.44,o-02
1855,2022-01-31,a-6,1843.59,o-02
1856,2022-02-01,a-6,1849.35,o-02
1857,2022-02-02,a-6,1853.15,o-02
1858,2022-02-03,a-6,1855.18,o-02
1859,2022-02-04,a-6,1858.0,o-02
1860,2022-02-05,a-6,1864.03,o-02
1861,2022-02-06,a-6,1864.03,o-02
1862,2022-02-07,a-6,1870.13,o-02
1863,2022-02-08,a-6,1875.54,o-02
1864,2022-02-09,a-6,1886.82,o-02
1865,2022-02-10,a-6,1888.62,o-02
1866,2022-02-11,a-6,1889.13,o-02
1867,2022-02-12,a-6,1890.21,o-02
1868,2022-02-13,a-6,1893.89,o-02
1869,2022-02-14,a-6,1895.62,o-02
1870,2022-02-15,a-6,1899.95,o-02
1871,2022-02-16,a-6,1909.7,o-02
1872,2022-02-17,a-6,1912.14,o-02
1873,2022-02-18,a-6,1916.61,o-02
1874,2022-02-19,a-6,1920.53,o-02
1875,2022-02-20,a-6,1921.58,o-02
1876,2022-02-21,a-6,1922.63,o-02
1877,2022-02-22,a-6,1922.05,o-02
1878,2022-02-23,a-6,1923.46,o-02
1879,2022-02-24,a-6,1924.23,o-02
1880,2022-02-25,a-6,1929.13,o-02
1881,2022-02-26,a-6,1933.23,o-02
1882,2022-02-27,a-6,1934.0,o-02
1883,2022-02-28,a-6,1934.0,o-02
1884,2022-03-01,a-6,1942.46,o-02
1885,2022-03-02,a-6,1946.31,o-02
1886,2022-03-03,a-6,1957.44,o-02
1887,2022-03-04,a-6,1971.84,o-02
1888,2022-03-05,a-6,1983.92,o-02
1889,2022-03-06,a-6,1996.67,o-02
1890,2022-03-07,a-6,2008.79,o-02
1891,2022-03-08,a-6,2072.92,o-02
1892,2022-03-09,a-6,2088.15,o-02
1893,2022-03-10,a-6,2117.62,o-02
1894,2022-03-11,a-6,2157.56,o-02
1895,2022-03-12,a-6,2176.54,o-02
1896,2022-03-13,a-6,2178.79,o-02
1897,2022-03-14,a-6,2186.74,o-02
1898,2022-03-15,a-6,2197.15,o-02
1899,2022-03-16,a-6,2204.59,o-02
1900,2022-03-17,a-6,2204.59,o-02
1901,2022-03-18,a-6,2202.03,o-02
1902,2022-03-19,a-6,2199.6,o-02
1903,2022-03-20,a-6,2199.6,o-02
1904,2022-03-21,a-6,2199.6,o-02
1905,2022-03-22,a-6,2195.85,o-02
1906,2022-03-23,a-6,2195.6,o-02
1907,2022-03-24,a-6,2195.7,o-02
1908,2022-03-25,a-6,2195.7,o-02
1909,2022-03-26,a-6,2195.7,o-02
1910,2022-03-27,a-6,2198.9,o-02
1911,2022-03-28,a-6,2198.9,o-02
1912,2022-03-29,a-6,2198.38,o-02
1913,2022-03-30,a-6,2198.38,o-02
1914,2022-03-31,a-6,2198.38,o-02
1915,2022-04-01,a-6,2199.24,o-02
1916,2022-04-02,a-6,2191.61,o-02
1917,2022-04-03,a-6,2188.45,o-02
1918,2022-04-04,a-6,2188.45,o-02
1919,2022-04-05,a-6,2186.61,o-02
1920,2022-04-06,a-6,2185.82,o-02
1921,2022-04-07,a-6,2180.13,o-02
1922,2022-04-08,a-6,2179.34,o-02
1923,2022-04-09,a-6,2179.34,o-02
1924,2022-04-10,a-6,2181.35,o-02
1925,2022-04-11,a-6,2180.92,o-02
1926,2022-04-12,a-6,2179.63,o-02
1927,2022-04-13,a-6,2180.42,o-02
1928,2022-04-14,a-6,2177.21,o-02
1929,2022-04-15,a-6,2175.76,o-02
1930,2022-04-16,a-6,2174.45,o-02
1931,2022-04-17,a-6,2173.66,o-02
1932,2022-04-18,a-6,2174.45,o-02
1933,2022-04-19,a-6,2174.45,o-02
1934,2022-04-20,a-6,2173.92,o-02
1935,2022-04-21,a-6,2173.92,o-02
1936,2022-04-22,a-6,2173.13,o-02
1937,2022-04-23,a-6,2173.39,o-02
1938,2022-04-24,a-6,2173.39,o-02
1939,2022-04-25,a-6,2173.16,o-02
1940,2022-04-26,a-6,2173.16,o-02
1941,2022-04-27,a-6,2173.16,o-02
1942,2022-04-28,a-6,2172.89,o-02
1943,2022-04-29,a-6,2173.95,o-02
1944,2022-04-30,a-6,2175.89,o-02
1945,2022-05-01,a-6,2127.34,o-02
1946,2022-05-02,a-6,2125.16,o-02
1947,2022-05-03,a-6,2124.16,o-02
1948,2022-05-04,a-6,2122.05,o-02
1949,2022-05-05,a-6,2119.68,o-02
1950,2022-05-06,a-6,2119.68,o-02
1951,2022-05-07,a-6,2119.68,o-02
1952,2022-05-08,a-6,2130.53,o-02
1953,2022-05-09,a-6,2132.61,o-02
1954,2022-05-10,a-6,2146.82,o-02
1955,2022-05-11,a-6,2149.79,o-02
1956,2022-05-12,a-6,2154.21,o-02
1957,2022-05-13,a-6,2156.69,o-02
1958,2022-05-14,a-6,2160.54,o-02
1959,2022-05-15,a-6,2160.79,o-02
1960,2022-05-16,a-6,2160.79,o-02
1961,2022-05-17,a-6,2162.38,o-02
1962,2022-05-18,a-6,2164.31,o-02
1963,2022-05-19,a-6,2171.38,o-02
1964,2022-05-20,a-6,2177.93,o-02
1965,2022-05-21,a-6,2178.93,o-02
1966,2022-05-22,a-6,2180.55,o-02
1967,2022-05-23,a-6,2181.3,o-02
1968,2022-05-24,a-6,2191.2,o-02
1969,2022-05-25,a-6,2193.9,o-02
1970,2022-05-26,a-6,2192.68,o-02
1971,2022-05-27,a-6,2194.05,o-02
1972,2022-05-28,a-6,2194.05,o-02
1973,2022-05-29,a-6,2194.95,o-02
1974,2022-05-30,a-6,2196.58,o-02
1975,2022-05-31,a-6,2200.98,o-02
1976,2022-06-01,a-6,2208.15,o-02
1977,2022-06-02,a-6,2211.92,o-02
1978,2022-06-03,a-6,2212.13,o-02
1979,2022-06-04,a-6,2226.38,o-02
1980,2022-06-05,a-6,2228.63,o-02
1981,2022-06-06,a-6,2230.93,o-02
1982,2022-06-07,a-6,2233.55,o-02
1983,2022-06-08,a-6,2241.85,o-02
1984,2022-06-09,a-6,2242.8,o-02
1985,2022-06-10,a-6,2254.03,o-02
1986,2022-06-11,a-6,2260.2,o-02
1987,2022-06-12,a-6,2263.45,o-02
1988,2022-06-13,a-6,2269.2,o-02
1989,2022-06-14,a-6,2271.4,o-02
1990,2022-06-15,a-6,2277.9,o-02
1991,2022-06-16,a-6,2278.13,o-02
1992,2022-06-17,a-6,2289.58,o-02
1993,2022-06-18,a-6,2291.98,o-02
1994,2022-06-19,a-6,2294.48,o-02
1995,2022-06-20,a-6,2294.98,o-02
1996,2022-06-21,a-6,2304.23,o-02
1997,2022-06-22,a-6,2312.98,o-02
1998,2022-06-23,a-6,2316.35,o-02
1999,2022-06-24,a-6,2325.08,o-02
2000,2022-06-25,a-6,2328.33,o-02
2001,2022-06-26,a-6,2330.85,o-02
2002,2022-06-27,a-6,2330.51,o-02
2003,2022-06-28,a-6,2335.0,o-02
2004,2022-06-29,a-6,2335.77,o-02
2005,2022-06-30,a-6,2339.85,o-02
2006,2022-07-01,a-6,2304.55,o-02
2007,2022-07-02,a-6,2303.05,o-02
2008,2022-07-03,a-6,2298.3,o-02
2009,2022-07-04,a-6,2298.8,o-02
2010,2022-07-05,a-6,2300.51,o-02
2011,2022-07-06,a-6,2295.64,o-02
2012,2022-07-07,a-6,2296.55,o-02
2013,2022-07-08,a-6,2288.2,o-02
2014,2022-07-09,a-6,2286.9,o-02
2015,2022-07-10,a-6,2285.2,o-02
2016,2022-07-11,a-6,2282.7,o-02
2017,2022-07-12,a-6,2276.9,o-02
2018,2022-07-13,a-6,2275.23,o-02
2019,2022-07-14,a-6,2268.2,o-02
2020,2022-07-15,a-6,2260.55,o-02
2021,2022-07-16,a-6,2257.13,o-02
2022,2022-07-17,a-6,2255.38,o-02
2023,2022-07-18,a-6,2253.48,o-02
2024,2022-07-19,a-6,2237.33,o-02
2025,2022-07-20,a-6,2223.78,o-02
2026,2022-07-21,a-6,2209.53,o-02
2027,2022-07-22,a-6,2200.7,o-02
2028,2022-07-23,a-6,2189.23,o-02
2029,2022-07-24,a-6,2187.55,o-02
2030,2022-07-25,a-6,2185.48,o-02
2031,2022-07-26,a-6,2176.65,o-02
2032,2022-07-27,a-6,2170.73,o-02
2033,2022-07-28,a-6,2167.88,o-02
2034,2022-07-29,a-6,2158.25,o-02
2035,2022-07-30,a-6,2155.9,o-02
2036,2022-07-31,a-6,2155.9,o-02
2037,2022-08-01,a-6,2154.65,o-02
2038,2022-08-02,a-6,2153.15,o-02
2039,2022-08-03,a-6,2148.88,o-02
2040,2022-08-04,a-6,2140.4,o-02
2041,2022-08-05,a-6,2141.9,o-02
2042,2022-08-06,a-6,2129.9,o-02
2043,2022-08-07,a-6,2128.4,o-02
2044,2022-08-08,a-6,2122.3,o-02
2045,2022-08-09,a-6,2111.4,o-02
2046,2022-08-10,a-6,2105.88,o-02
2047,2022-08-11,a-6,2098.38,o-02
2048,2022-08-12,a-6,2099.65,o-02
2049,2022-08-13,a-6,2092.45,o-02
2050,2022-08-14,a-6,2092.2,o-02
2051,2022-08-15,a-6,2090.65,o-02
2052,2022-08-16,a-6,2089.4,o-02
2053,2022-08-17,a-6,2078.48,o-02
2054,2022-08-18,a-6,2073.23,o-02
2055,2022-08-19,a-6,2063.8,o-02
2056,2022-08-20,a-6,2058.68,o-02
2057,2022-08-21,a-6,2056.73,o-02
2058,2022-08-22,a-6,2056.49,o-02
2059,2022-08-23,a-6,2055.49,o-02
2060,2022-08-24,a-6,2048.78,o-02
2061,2022-08-25,a-6,2047.39,o-02
2062,2022-08-26,a-6,2046.29,o-02
2063,2022-08-27,a-6,2046.29,o-02
2064,2022-08-28,a-6,2045.98,o-02
2065,2022-08-29,a-6,2046.29,o-02
2066,2022-08-30,a-6,2046.76,o-02
2067,2022-08-31,a-6,2046.39,o-02
2068,2022-09-01,a-6,2047.76,o-02
2069,2022-09-02,a-6,2047.02,o-02
2070,2022-09-03,a-6,2047.02,o-02
2071,2022-09-04,a-6,2046.78,o-02
2072,2022-09-05,a-6,2046.54,o-02
2073,2022-09-06,a-6,2047.27,o-02
2074,2022-09-07,a-6,2047.27,o-02
2075,2022-09-08,a-6,2047.02,o-02
2076,2022-09-09,a-6,2041.54,o-02
2077,2022-09-10,a-6,2040.56,o-02
2078,2022-09-11,a-6,2040.56,o-02
2079,2022-09-12,a-6,2040.56,o-02
2080,2022-09-13,a-6,2040.56,o-02
2081,2022-09-14,a-6,2039.93,o-02
2082,2022-09-15,a-6,2036.85,o-02
2083,2022-09-16,a-6,2037.1,o-02
2084,2022-09-17,a-6,2036.37,o-02
2085,2022-09-18,a-6,2036.12,o-02
2086,2022-09-19,a-6,2034.9,o-02
2087,2022-09-20,a-6,2035.34,o-02
2088,2022-09-21,a-6,2034.46,o-02
2089,2022-09-22,a-6,2029.78,o-02
2090,2022-09-23,a-6,2029.78,o-02
2091,2022-09-24,a-6,2026.78,o-02
2092,2022-09-25,a-6,2026.07,o-02
2093,2022-09-26,a-6,2023.45,o-02
2094,2022-09-27,a-6,2021.17,o-02
2095,2022-09-28,a-6,2013.86,o-02
2096,2022-09-29,a-6,2012.21,o-02
